,owner,is_accepted,score,last_activity_date,creation_date,answer_id,question_id,content_license,comment,last_edit_date,community_owned_date
1137,"{'account_id': 18045097, 'reputation': 36, 'user_id': 13116304, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-vBFEyfdY8I0/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nASgbtuAWIV6zAnMn-hUwpPEBt9Jw/photo.jpg?sz=256', 'display_name': 'UziYT', 'link': 'https://stackoverflow.com/users/13116304/uziyt'}",True,2,1620585735,1589128399,61715309,61714984,CC BY-SA 4.0,[],1620585735.0,
1138,"{'account_id': 18120381, 'reputation': 5100, 'user_id': 13176517, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TaDN4.png?s=256&g=1', 'display_name': 'Syntle', 'link': 'https://stackoverflow.com/users/13176517/syntle'}",False,0,1589047632,1589047632,61701414,61701227,CC BY-SA 4.0,[],,
1139,"{'account_id': 18711841, 'reputation': 16, 'user_id': 13641762, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhJLcyvFVIc9ABa5Df346_O3Hj_WJPO6w6jt3sO=k-s256', 'display_name': 'Let&#39;s Create Series', 'link': 'https://stackoverflow.com/users/13641762/lets-create-series'}",False,0,1590795544,1590795544,62096054,61699849,CC BY-SA 4.0,[],,
1140,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,2,1589045850,1589044406,61700718,61699849,CC BY-SA 4.0,[],1589045850.0,
1141,"{'account_id': 18769535, 'reputation': 1, 'user_id': 13686673, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/9f06d7902d924db67695d46e52c907d5?s=256&d=identicon&r=PG', 'display_name': 'Dazzaboi', 'link': 'https://stackoverflow.com/users/13686673/dazzaboi'}",False,0,1591352759,1591352759,62213200,61693528,CC BY-SA 4.0,"[{'owner': {'account_id': 18533853, 'reputation': 11, 'user_id': 13503978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a6af1d2a31bd48c824621e1843bd45c?s=256&d=identicon&r=PG&f=1', 'display_name': 'mdhcraft', 'link': 'https://stackoverflow.com/users/13503978/mdhcraft'}, 'edited': False, 'score': 0, 'creation_date': 1591594335, 'post_id': 62213200, 'comment_id': 110103945, 'content_license': 'CC BY-SA 4.0'}]",,
1142,"{'account_id': 18445698, 'reputation': 5, 'user_id': 13437069, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_DdwvOagKAQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPEBkyNjwdXBHQhbRCBb_Ho8-6wyQ/photo.jpg?sz=256', 'display_name': 'Daniel Thayne', 'link': 'https://stackoverflow.com/users/13437069/daniel-thayne'}",False,0,1588989434,1588989434,61690845,61690452,CC BY-SA 4.0,[],,
1143,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",True,2,1588959249,1588959249,61684754,61683296,CC BY-SA 4.0,"[{'owner': {'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}, 'reply_to_user': {'account_id': 9674770, 'reputation': 123, 'user_id': 7178618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e88cbf1aae4286a2d8f15ac7c4f6331?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yoav', 'link': 'https://stackoverflow.com/users/7178618/yoav'}, 'edited': False, 'score': 0, 'creation_date': 1589340018, 'post_id': 61684754, 'comment_id': 109252149, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 9674770, 'reputation': 123, 'user_id': 7178618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e88cbf1aae4286a2d8f15ac7c4f6331?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yoav', 'link': 'https://stackoverflow.com/users/7178618/yoav'}, 'edited': False, 'score': 0, 'creation_date': 1589337381, 'post_id': 61684754, 'comment_id': 109251562, 'content_license': 'CC BY-SA 4.0'}]",,
1144,"{'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}",True,1,1588940840,1588940840,61679151,61678434,CC BY-SA 4.0,"[{'owner': {'account_id': 18525740, 'reputation': 13, 'user_id': 13497682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/584cb8b4fd95b5a2d7edfd1952910bdf?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheReiindeer', 'link': 'https://stackoverflow.com/users/13497682/thereiindeer'}, 'edited': False, 'score': 0, 'creation_date': 1588941586, 'post_id': 61679151, 'comment_id': 109100748, 'content_license': 'CC BY-SA 4.0'}]",,
1145,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",True,0,1588878751,1588878751,61665907,61664736,CC BY-SA 4.0,"[{'owner': {'account_id': 18519731, 'reputation': 1, 'user_id': 13493070, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbnfJbQi_QMQTxuNjMp8BDSBGAmB5RX-ZlspUg=k-s256', 'display_name': 'choco cremo gamer', 'link': 'https://stackoverflow.com/users/13493070/choco-cremo-gamer'}, 'edited': False, 'score': 0, 'creation_date': 1588887688, 'post_id': 61665907, 'comment_id': 109082323, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 18519731, 'reputation': 1, 'user_id': 13493070, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbnfJbQi_QMQTxuNjMp8BDSBGAmB5RX-ZlspUg=k-s256', 'display_name': 'choco cremo gamer', 'link': 'https://stackoverflow.com/users/13493070/choco-cremo-gamer'}, 'edited': False, 'score': 0, 'creation_date': 1588887604, 'post_id': 61665907, 'comment_id': 109082287, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}, 'reply_to_user': {'account_id': 18519731, 'reputation': 1, 'user_id': 13493070, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbnfJbQi_QMQTxuNjMp8BDSBGAmB5RX-ZlspUg=k-s256', 'display_name': 'choco cremo gamer', 'link': 'https://stackoverflow.com/users/13493070/choco-cremo-gamer'}, 'edited': False, 'score': 0, 'creation_date': 1588884472, 'post_id': 61665907, 'comment_id': 109080941, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 18519731, 'reputation': 1, 'user_id': 13493070, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjbnfJbQi_QMQTxuNjMp8BDSBGAmB5RX-ZlspUg=k-s256', 'display_name': 'choco cremo gamer', 'link': 'https://stackoverflow.com/users/13493070/choco-cremo-gamer'}, 'edited': False, 'score': 0, 'creation_date': 1588881705, 'post_id': 61665907, 'comment_id': 109079599, 'content_license': 'CC BY-SA 4.0'}]",,
1146,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",True,2,1588796649,1588796649,61644692,61643150,CC BY-SA 4.0,[],,
1147,"{'account_id': 18479229, 'reputation': 41, 'user_id': 13461896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfdbdf133266fc2704eba587e064d9ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Defalt', 'link': 'https://stackoverflow.com/users/13461896/defalt'}",False,0,1588795631,1588795631,61644403,61638885,CC BY-SA 4.0,"[{'owner': {'account_id': 18442020, 'reputation': 59, 'user_id': 13434394, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d7e5ecaf4b032992d374cf9d3465180?s=256&d=identicon&r=PG&f=1', 'display_name': 'VoltyDragon', 'link': 'https://stackoverflow.com/users/13434394/voltydragon'}, 'edited': False, 'score': 0, 'creation_date': 1588868325, 'post_id': 61644403, 'comment_id': 109072434, 'content_license': 'CC BY-SA 4.0'}]",,
1148,"{'account_id': 17987344, 'reputation': 92, 'user_id': 13072308, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjBJ98UBVIkXeYWjPXu3DgLtnbNwjx6PHXNR5oklw=k-s256', 'display_name': 'd x', 'link': 'https://stackoverflow.com/users/13072308/d-x'}",True,0,1588787445,1588787445,61641847,61638885,CC BY-SA 4.0,[],,
1149,"{'account_id': 25452, 'reputation': 1854, 'user_id': 65432, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L44kP.png?s=256&g=1', 'display_name': 'Rosco', 'link': 'https://stackoverflow.com/users/65432/rosco'}",True,0,1588738937,1588738937,61627373,61626828,CC BY-SA 4.0,[],,
1150,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,1,1588813114,1588813114,61648034,61626363,CC BY-SA 4.0,[],,
1151,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",False,4,1588732652,1588732652,61626421,61626363,CC BY-SA 4.0,[],,
1152,"{'account_id': 3389369, 'reputation': 525, 'user_id': 2844593, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kYcp5.jpg?s=256&g=1', 'display_name': 'Marlonchosky', 'link': 'https://stackoverflow.com/users/2844593/marlonchosky'}",False,1,1588720101,1588719796,61624531,61624348,CC BY-SA 4.0,[],1588720101.0,
1153,"{'account_id': 16210648, 'reputation': 223, 'user_id': 11704770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40c7974c6f35bb5a8376ecbcb17c24e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cory Melendez', 'link': 'https://stackoverflow.com/users/11704770/cory-melendez'}",True,1,1588719611,1588719611,61624496,61624348,CC BY-SA 4.0,"[{'owner': {'account_id': 16543522, 'reputation': 35, 'user_id': 11953670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05bf44b07161cc95d1adb0b41519037f?s=256&d=identicon&r=PG&f=1', 'display_name': 'SelimEmin', 'link': 'https://stackoverflow.com/users/11953670/selimemin'}, 'edited': False, 'score': 0, 'creation_date': 1588760844, 'post_id': 61624496, 'comment_id': 109020422, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 16210648, 'reputation': 223, 'user_id': 11704770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40c7974c6f35bb5a8376ecbcb17c24e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cory Melendez', 'link': 'https://stackoverflow.com/users/11704770/cory-melendez'}, 'edited': False, 'score': 1, 'creation_date': 1588728418, 'post_id': 61624496, 'comment_id': 109008876, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 16543522, 'reputation': 35, 'user_id': 11953670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05bf44b07161cc95d1adb0b41519037f?s=256&d=identicon&r=PG&f=1', 'display_name': 'SelimEmin', 'link': 'https://stackoverflow.com/users/11953670/selimemin'}, 'edited': False, 'score': 0, 'creation_date': 1588722326, 'post_id': 61624496, 'comment_id': 109007409, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 1905719, 'reputation': 549, 'user_id': 1745477, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/wAv0A.png?s=256&g=1', 'display_name': 'Dawit', 'link': 'https://stackoverflow.com/users/1745477/dawit'}, 'edited': False, 'score': 1, 'creation_date': 1588721326, 'post_id': 61624496, 'comment_id': 109007141, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 16543522, 'reputation': 35, 'user_id': 11953670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05bf44b07161cc95d1adb0b41519037f?s=256&d=identicon&r=PG&f=1', 'display_name': 'SelimEmin', 'link': 'https://stackoverflow.com/users/11953670/selimemin'}, 'edited': False, 'score': 0, 'creation_date': 1588720269, 'post_id': 61624496, 'comment_id': 109006843, 'content_license': 'CC BY-SA 4.0'}]",,
1154,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",True,2,1588732249,1588732249,61626355,61612577,CC BY-SA 4.0,[],,
1155,"{'account_id': 14038611, 'reputation': 40, 'user_id': 10140659, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PbxgdJG7Vhs/AAAAAAAAAAI/AAAAAAAABI0/xNCjzjkO9L0/photo.jpg=k-s256', 'display_name': 'W0LFB0MB', 'link': 'https://stackoverflow.com/users/10140659/w0lfb0mb'}",False,1,1588688209,1588688209,61615248,61612577,CC BY-SA 4.0,[],,
1156,"{'account_id': 18479229, 'reputation': 41, 'user_id': 13461896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfdbdf133266fc2704eba587e064d9ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Defalt', 'link': 'https://stackoverflow.com/users/13461896/defalt'}",True,1,1588677610,1588677610,61611918,61607303,CC BY-SA 4.0,"[{'owner': {'account_id': 18445698, 'reputation': 5, 'user_id': 13437069, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_DdwvOagKAQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPEBkyNjwdXBHQhbRCBb_Ho8-6wyQ/photo.jpg?sz=256', 'display_name': 'Daniel Thayne', 'link': 'https://stackoverflow.com/users/13437069/daniel-thayne'}, 'edited': False, 'score': 0, 'creation_date': 1588711930, 'post_id': 61611918, 'comment_id': 109003863, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 18479229, 'reputation': 41, 'user_id': 13461896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfdbdf133266fc2704eba587e064d9ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Defalt', 'link': 'https://stackoverflow.com/users/13461896/defalt'}, 'reply_to_user': {'account_id': 18445698, 'reputation': 5, 'user_id': 13437069, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_DdwvOagKAQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPEBkyNjwdXBHQhbRCBb_Ho8-6wyQ/photo.jpg?sz=256', 'display_name': 'Daniel Thayne', 'link': 'https://stackoverflow.com/users/13437069/daniel-thayne'}, 'edited': False, 'score': 0, 'creation_date': 1588711332, 'post_id': 61611918, 'comment_id': 109003593, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 18445698, 'reputation': 5, 'user_id': 13437069, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_DdwvOagKAQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPEBkyNjwdXBHQhbRCBb_Ho8-6wyQ/photo.jpg?sz=256', 'display_name': 'Daniel Thayne', 'link': 'https://stackoverflow.com/users/13437069/daniel-thayne'}, 'edited': False, 'score': 0, 'creation_date': 1588708155, 'post_id': 61611918, 'comment_id': 109001992, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 18479229, 'reputation': 41, 'user_id': 13461896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfdbdf133266fc2704eba587e064d9ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Defalt', 'link': 'https://stackoverflow.com/users/13461896/defalt'}, 'edited': False, 'score': 0, 'creation_date': 1588677689, 'post_id': 61611918, 'comment_id': 108984186, 'content_license': 'CC BY-SA 4.0'}]",,
1157,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",True,1,1588658120,1588658120,61606633,61605340,CC BY-SA 4.0,[],,
1158,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",True,1,1588636034,1588636034,61603507,61601886,CC BY-SA 4.0,[],,
1159,"{'account_id': 18479229, 'reputation': 41, 'user_id': 13461896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfdbdf133266fc2704eba587e064d9ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Defalt', 'link': 'https://stackoverflow.com/users/13461896/defalt'}",True,0,1588624249,1588624249,61601062,61584541,CC BY-SA 4.0,[],,
1160,"{'account_id': 15953913, 'reputation': 49, 'user_id': 11512564, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2FonI.jpg?s=256&g=1', 'display_name': 'PikachuPlays', 'link': 'https://stackoverflow.com/users/11512564/pikachuplays'}",False,0,1588543684,1588543684,61582288,61582251,CC BY-SA 4.0,[],,
1161,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",True,1,1588559981,1588559981,61584346,61574243,CC BY-SA 4.0,[],,
1162,"{'account_id': 18479229, 'reputation': 41, 'user_id': 13461896, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfdbdf133266fc2704eba587e064d9ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Defalt', 'link': 'https://stackoverflow.com/users/13461896/defalt'}",False,0,1588690396,1588528462,61579162,61574243,CC BY-SA 4.0,[],1588690396.0,
1163,"{'account_id': 1358495, 'reputation': 895, 'user_id': 1296374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b2daa422af99b34db0a63f7e97d4b28?s=256&d=identicon&r=PG', 'display_name': 'Night94', 'link': 'https://stackoverflow.com/users/1296374/night94'}",True,1,1588470952,1588470952,61568694,61567464,CC BY-SA 4.0,[],,
1164,"{'account_id': 19750466, 'reputation': 1, 'user_id': 14461945, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-llLMggscrUo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnlA3Zx0LleAb4Mod4ZXPn4kteTVw/s96-c/photo.jpg?sz=256', 'display_name': 'user14461945', 'link': 'https://stackoverflow.com/users/14461945/user14461945'}",False,-1,1602844666,1602844666,64387556,61548941,CC BY-SA 4.0,"[{'owner': {'account_id': 5392262, 'reputation': 4284, 'user_id': 4294399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d97f2d5c622f069ac28762c6a8250e93?s=256&d=identicon&r=PG', 'display_name': 'General Grievance', 'link': 'https://stackoverflow.com/users/4294399/general-grievance'}, 'edited': False, 'score': 1, 'creation_date': 1602850996, 'post_id': 64387556, 'comment_id': 113857707, 'content_license': 'CC BY-SA 4.0'}]",,
